Score,Accuracy,Precision,Recall,F1 Score,max_f1score
-0.842105263,0.542857143,0.5,0.5,0.5,0.692307692
-1.920634921,0.304347826,0.181818182,0.222222222,0.2,0.692307692
-1.01025641,0.5,0.538461538,0.466666667,0.5,0.692307692
-1.442105263,0.448275862,0.3125,0.5,0.384615385,0.692307692
-1.423076923,0.428571429,0.25,0.25,0.25,0.692307692
-1.728205128,0.321428571,0.388888889,0.466666667,0.424242424,0.692307692
-0.693277311,0.580645161,0.555555556,0.357142857,0.434782609,0.692307692
-1.4375,0.458333333,0.222222222,0.25,0.235294118,0.692307692
-3.842105263,0.304347826,0,0,0,0.692307692
-0.840909091,0.555555556,0.642857143,0.5625,0.6,0.692307692
-0.904761905,0.53125,0.470588235,0.571428571,0.516129032,0.692307692
-0.846153846,0.538461538,0.555555556,0.384615385,0.454545455,0.692307692
-0.904761905,0.53125,0.636363636,0.388888889,0.482758621,0.692307692
-1.333333333,0.481481481,0.272727273,0.333333333,0.3,0.692307692
-1.071428571,0.482758621,0.444444444,0.285714286,0.347826087,0.692307692
-1.410714286,0.4,0.333333333,0.285714286,0.307692308,0.692307692
-0.813765182,0.5625,0.466666667,0.538461538,0.5,0.692307692
-0.723602484,0.594594595,0.454545455,0.357142857,0.4,0.692307692
-0.803030303,0.588235294,0.428571429,0.5,0.461538462,0.692307692
-0.25,0.6875,0.8,0.5,0.615384615,0.692307692
-1.159090909,0.473684211,0.571428571,0.363636364,0.444444444,0.692307692
-1.375,0.40625,0.2,0.0625,0.095238095,0.692307692
-0.81512605,0.625,0.4,0.571428571,0.470588235,0.692307692
-0.742424242,0.565217391,0.555555556,0.454545455,0.5,0.692307692
-0.421568627,0.655172414,0.733333333,0.647058824,0.6875,0.692307692
-0.625,0.59375,0.6,0.5625,0.580645161,0.692307692
-0.692307692,0.590909091,0.5,0.777777778,0.608695652,0.692307692
-0.866666667,0.542857143,0.466666667,0.466666667,0.466666667,0.692307692
-0.823529412,0.548387097,0.5,0.428571429,0.461538462,0.692307692
-1.011904762,0.5,0.466666667,0.583333333,0.518518519,0.692307692
-1.607954545,0.37037037,0.25,0.272727273,0.260869565,0.692307692
-1.401960784,0.4,0.363636364,0.222222222,0.275862069,0.692307692
-0.51048951,0.625,0.5625,0.818181818,0.666666667,0.692307692
-1.509803922,0.375,0.363636364,0.235294118,0.285714286,0.692307692
-0.645714286,0.71875,0.4,0.571428571,0.470588235,0.692307692
-1.333333333,0.523809524,0.692307692,0.6,0.642857143,0.692307692
-0.9375,0.516129032,0.538461538,0.4375,0.482758621,0.692307692
-1.067647059,0.486486486,0.428571429,0.352941176,0.387096774,0.692307692
-1.183823529,0.454545455,0.333333333,0.125,0.181818182,0.692307692
-1.006944444,0.5,0.466666667,0.4375,0.451612903,0.692307692
-0.948051948,0.52,0.461538462,0.545454545,0.5,0.692307692
-1.157692308,0.484848485,0.388888889,0.538461538,0.451612903,0.692307692
-1.3125,0.432432432,0.368421053,0.4375,0.4,0.692307692
-0.625,0.615384615,0.5,0.4,0.444444444,0.692307692
0.163461538,0.793103448,0.888888889,0.615384615,0.727272727,0.692307692
-0.888888889,0.529411765,0.5625,0.5,0.529411765,0.727272727
-1.272727273,0.44,0.5,0.428571429,0.461538462,0.727272727
-1.53968254,0.375,0.4375,0.388888889,0.411764706,0.727272727
-1.046822742,0.527777778,0.375,0.461538462,0.413793103,0.727272727
-0.794444444,0.552631579,0.615384615,0.4,0.484848485,0.727272727
-0.457142857,0.647058824,0.571428571,0.571428571,0.571428571,0.727272727
-1.077777778,0.484848485,0.428571429,0.4,0.413793103,0.727272727
-0.35,0.666666667,0.636363636,0.583333333,0.608695652,0.727272727
-0.5,0.62962963,0.625,0.416666667,0.5,0.727272727
-0.875,0.533333333,0.571428571,0.5,0.533333333,0.727272727
-1.67032967,0.333333333,0.25,0.142857143,0.181818182,0.727272727
-1.347619048,0.413793103,0.411764706,0.5,0.451612903,0.727272727
-0.534722222,0.617647059,0.647058824,0.611111111,0.628571429,0.727272727
-1.008928571,0.5,0.545454545,0.375,0.444444444,0.727272727
-1.556,679,0.584,0.453,0.682,0.727273
-1.026001705,0.494845361,0.457142857,0.347826087,0.395061728,0
-0.598290598,0.613636364,0.53125,0.472222222,0.5,0.395061728
-0.88440678,0.532110092,0.492537313,0.66,0.564102564,0.5
-1.086720867,0.480519481,0.45,0.5,0.473684211,0.564102564
-0.907142857,0.528089888,0.48,0.6,0.533333333,0.564102564
-0.903359411,0.531914894,0.459459459,0.414634146,0.435897436,0.564102564
-1.176549865,0.463157895,0.390243902,0.380952381,0.385542169,0.564102564
-1.08877551,0.483146067,0.428571429,0.45,0.43902439,0.564102564
-1.105660377,0.483870968,0.42,0.525,0.466666667,0.564102564
-1.059620596,0.494736842,0.568181818,0.462962963,0.510204082,0.564102564
-0.888111888,0.53125,0.490909091,0.613636364,0.545454545,0.564102564
-1.004770423,0.5,0.47826087,0.564102564,0.517647059,0.564102564
-0.594202899,0.602272727,0.594594595,0.523809524,0.556962025,0.564102564
-0.883076923,0.529411765,0.54,0.519230769,0.529411765,0.564102564
-1.117460317,0.471264368,0.433333333,0.30952381,0.361111111,0.564102564
-0.643744454,0.589473684,0.581395349,0.543478261,0.561797753,0.564102564
-1.119565217,0.487179487,0.4,0.5,0.444444444,0.564102564
-0.94041769,0.518518519,0.558139535,0.545454545,0.551724138,0.564102564
-1.145710928,0.469879518,0.53125,0.369565217,0.435897436,0.564102564
-1.140692641,0.465116279,0.473684211,0.409090909,0.43902439,0.564102564
-1.155263158,0.461538462,0.45,0.473684211,0.461538462,0.564102564
-1.147319347,0.478723404,0.4,0.512820513,0.449438202,0.564102564
-1.25,0.444444444,0.378378378,0.388888889,0.383561644,0.564102564
-1.117647059,0.472222222,0.444444444,0.470588235,0.457142857,0.564102564
-1.085416667,0.493506494,0.4,0.4375,0.417910448,0.564102564
-1.164311879,0.465909091,0.382352941,0.333333333,0.356164384,0.564102564
-1.039473684,0.516129032,0.408163265,0.555555556,0.470588235,0.564102564
-0.933114035,0.523255814,0.58974359,0.479166667,0.528735632,0.564102564
-0.930019305,0.537634409,0.44,0.594594595,0.505747126,0.564102564
-1.212374582,0.448979592,0.472222222,0.326923077,0.386363636,0.564102564
-1.053140097,0.49,0.448979592,0.47826087,0.463157895,0.564102564
-1.209090909,0.454545455,0.395833333,0.431818182,0.413043478,0.564102564
-0.92879257,0.528089888,0.45,0.473684211,0.461538462,0.564102564
-1.153125,0.490384615,0.355555556,0.4,0.376470588,0.564102564
-1.170212766,0.457446809,0.458333333,0.468085106,0.463157895,0.564102564
-1.221818182,0.446808511,0.42,0.477272727,0.446808511,0.564102564
-0.913947991,0.52173913,0.534883721,0.489361702,0.511111111,0.564102564
-0.789010989,0.554054054,0.583333333,0.538461538,0.56,0.564102564
-1.479736575,0.382022472,0.361702128,0.404761905,0.382022472,0.564102564
-1.023497689,0.504854369,0.418604651,0.409090909,0.413793103,0.564102564
-1.40625,0.415584416,0.314285714,0.34375,0.328358209,0.564102564
-0.738068812,0.586206897,0.476190476,0.588235294,0.526315789,0.564102564
-1.059808612,0.487804878,0.527777778,0.431818182,0.475,0.564102564
-1.221590909,0.445652174,0.466666667,0.4375,0.451612903,0.564102564
-1.223776224,0.447916667,0.395348837,0.386363636,0.390804598,0.564102564
-1.127659574,0.47,0.434782609,0.425531915,0.430107527,0.564102564
-1.072874494,0.5,0.4,0.461538462,0.428571429,0.564102564
-1.022893773,0.5,0.444444444,0.476190476,0.459770115,0.564102564
-1.340909091,0.417475728,0.446808511,0.381818182,0.411764706,0.564102564
-1.286096257,0.431578947,0.457142857,0.31372549,0.372093023,0.564102564
-0.632653061,0.591836735,0.591836735,0.591836735,0.591836735,0.564102564
-1.02417795,0.494505495,0.516129032,0.340425532,0.41025641,0.591836735
-1.001033592,0.5,0.511627907,0.488888889,0.5,0.591836735
-1.25,0.456790123,0.342857143,0.363636364,0.352941176,0.591836735
-1.243161094,0.451219512,0.375,0.428571429,0.4,0.591836735
-0.73500612,0.567901235,0.545454545,0.473684211,0.507042254,0.591836735
-0.942586399,0.517647059,0.472222222,0.435897436,0.453333333,0.591836735
-1.175824176,0.456790123,0.46875,0.357142857,0.405405405,0.591836735
-1.108974359,0.478723404,0.4,0.333333333,0.363636364,0.591836735
-0.773569024,0.56122449,0.510638298,0.545454545,0.527472527,0.591836735
-1.256501182,0.445783133,0.386363636,0.472222222,0.425,0.591836735
-1.172586016,0.482758621,0.377777778,0.5,0.430379747,0.591836735
-0.364172336,0.659574468,0.666666667,0.577777778,0.619047619,0.591836735
-1.353266888,0.411764706,0.418604651,0.418604651,0.418604651,0.619047619
-0.956818182,0.511904762,0.488372093,0.525,0.506024096,0.619047619
-0.946153846,0.52173913,0.447368421,0.425,0.435897436,0.619047619
-0.547619048,0.615384615,0.577777778,0.619047619,0.597701149,0.619047619
-1.004545455,0.5,0.470588235,0.4,0.432432432,0.619047619
-0.847222222,0.547619048,0.473684211,0.5,0.486486486,0.619047619
-1.067647059,0.486486486,0.447368421,0.5,0.472222222,0.619047619
-0.903092006,0.524271845,0.52173913,0.470588235,0.494845361,0.619047619
-1.022553191,0.494845361,0.510638298,0.48,0.494845361,0.619047619
-0.795906433,0.554216867,0.511111111,0.605263158,0.554216867,0.619047619
-0.998397436,0.505747126,0.454545455,0.512820513,0.481927711,0.619047619
-0.578336557,0.607843137,0.594594595,0.468085106,0.523809524,0.619047619
-1.314637483,0.425531915,0.377777778,0.395348837,0.386363636,0.619047619
-1.476691729,0.435185185,0.305084746,0.473684211,0.371134021,0.619047619
-0.816239316,0.546666667,0.53125,0.472222222,0.5,0.619047619
-1.015238095,0.5,0.454545455,0.476190476,0.465116279,0.619047619
-1.05,0.487804878,0.475,0.475,0.475,0.619047619
-0.933114035,0.523255814,0.451612903,0.368421053,0.405797101,0.619047619
-0.936111111,0.517647059,0.489361702,0.575,0.528735632,0.619047619
-0.958502024,0.522222222,0.43902439,0.473684211,0.455696203,0.619047619
-0.736763978,0.566666667,0.583333333,0.595744681,0.589473684,0.619047619
-1.215367965,0.483146067,0.361702128,0.515151515,0.425,0.619047619
-1.171511628,0.457831325,0.43902439,0.45,0.444444444,0.619047619
-0.507407407,0.626262626,0.688888889,0.574074074,0.626262626,0.619047619
-1.102529359,0.484210526,0.394736842,0.365853659,0.379746835,0.626262626
-1.029692471,0.494252874,0.457142857,0.390243902,0.421052632,0.626262626
-1.022222222,0.494505495,0.487179487,0.422222222,0.452380952,0.626262626
-1.088888889,0.489361702,0.413043478,0.475,0.441860465,0.626262626
-1.640429338,0.341463415,0.351351351,0.302325581,0.325,0.626262626
-1.111566858,0.474747475,0.511111111,0.433962264,0.469387755,0.626262626
-1.083333333,0.479166667,0.479166667,0.479166667,0.479166667,0.626262626
-0.826950355,0.543478261,0.564102564,0.468085106,0.511627907,0.626262626
-1.058333333,0.486842105,0.444444444,0.333333333,0.380952381,0.626262626
-1.159525379,0.461538462,0.482758621,0.341463415,0.4,0.626262626
-1.163461538,0.46,0.4375,0.4375,0.4375,0.626262626
-1.095238095,0.476190476,0.472222222,0.404761905,0.435897436,0.626262626
-1.417874396,0.395604396,0.380952381,0.355555556,0.367816092,0.626262626
-0.913947991,0.52173913,0.513513514,0.422222222,0.463414634,0.626262626
-1.132352941,0.482758621,0.390243902,0.444444444,0.415584416,0.626262626
-0.858196256,0.535714286,0.558823529,0.441860465,0.493506494,0.626262626
-1.091503268,0.479166667,0.511627907,0.431372549,0.468085106,0.626262626
-1.160368217,0.461538462,0.421052632,0.372093023,0.395061728,0.626262626
-1.084033613,0.483870968,0.44,0.523809524,0.47826087,0.626262626
-0.783424908,0.568421053,0.476190476,0.512820513,0.49382716,0.626262626
-1.243042672,0.440860215,0.409090909,0.409090909,0.409090909,0.626262626
-0.997740113,0.509615385,0.442307692,0.511111111,0.474226804,0.626262626
-1.341165414,0.436170213,0.333333333,0.394736842,0.361445783,0.626262626
-1.024772497,0.494382022,0.510638298,0.52173913,0.516129032,0.626262626
-1.070121951,0.494845361,0.577777778,0.464285714,0.514851485,0.626262626
-0.99017199,0.50617284,0.448275862,0.351351351,0.393939394,0.626262626
-0.943181818,0.526315789,0.4375,0.4375,0.4375,0.626262626
-0.651031895,0.5875,0.6,0.585365854,0.592592593,0.626262626
-0.989006342,0.510204082,0.574468085,0.490909091,0.529411765,0.626262626
-1.518902439,0.37037037,0.310344828,0.225,0.260869565,0.626262626
-0.686976744,0.580645161,0.617021277,0.58,0.597938144,0.626262626
-1.128205128,0.469879518,0.435897436,0.435897436,0.435897436,0.626262626
-0.932828283,0.516853933,0.522727273,0.511111111,0.516853933,0.626262626
-0.818181818,0.545454545,0.547619048,0.522727273,0.534883721,0.626262626
-1.282930108,0.455696203,0.342105263,0.419354839,0.376811594,0.626262626
-1.178853755,0.455555556,0.441860465,0.431818182,0.436781609,0.626262626
-0.811090226,0.563829787,0.692307692,0.482142857,0.568421053,0.626262626
-0.696428571,0.577777778,0.555555556,0.476190476,0.512820513,0.626262626
-1.404181185,0.420289855,0.3,0.321428571,0.310344828,0.626262626
-1.133108108,0.467532468,0.447368421,0.459459459,0.453333333,0.626262626
-1.01745772,0.5,0.441176471,0.384615385,0.410958904,0.626262626
-0.867588933,0.533333333,0.525,0.477272727,0.5,0.626262626
-0.963674105,0.511363636,0.55,0.468085106,0.505747126,0.626262626
-1.332026876,0.423529412,0.333333333,0.289473684,0.309859155,0.626262626
-0.639751553,0.590909091,0.565217391,0.619047619,0.590909091,0.626262626
-1.282003711,0.451219512,0.558823529,0.387755102,0.457831325,0.626262626
-1.003628118,0.5,0.527777778,0.387755102,0.447058824,0.626262626
-1.065359477,0.493670886,0.428571429,0.529411765,0.473684211,0.626262626
-0.933462282,0.519607843,0.479166667,0.489361702,0.484210526,0.626262626
-1.189189189,0.456790123,0.4,0.378378378,0.388888889,0.626262626
-1.107770583,0.47311828,0.475,0.404255319,0.436781609,0.626262626
-0.914473684,0.536082474,0.43902439,0.45,0.444444444,0.626262626
-0.819121447,0.545454545,0.567567568,0.466666667,0.512195122,0.626262626
-0.84,0.543478261,0.605263158,0.46,0.522727273,0.626262626
-1.361111111,0.411764706,0.424242424,0.311111111,0.358974359,0.626262626
-1.303418803,0.443181818,0.314285714,0.305555556,0.309859155,0.626262626
-0.97985348,0.510638298,0.441176471,0.357142857,0.394736842,0.626262626
-0.625705601,0.59375,0.568965517,0.70212766,0.628571429,0.626262626
-1.083333333,0.489795918,0.409090909,0.428571429,0.418604651,0.628571429
-0.85520362,0.544444444,0.625,0.490196078,0.549450549,0.628571429
-1.134387352,0.466666667,0.475,0.413043478,0.441860465,0.628571429
-0.621052632,0.602272727,0.542857143,0.5,0.520547945,0.628571429
-0.864390244,0.538461538,0.487804878,0.487804878,0.487804878,0.628571429
-1.298913043,0.425531915,0.394736842,0.326086957,0.357142857,0.628571429
-0.693421053,0.576923077,0.594594595,0.55,0.571428571,0.628571429
-1.134387352,0.466666667,0.477272727,0.456521739,0.466666667,0.628571429
-0.87755102,0.530612245,0.540540541,0.408163265,0.465116279,0.628571429
-0.928571429,0.52,0.485714286,0.485714286,0.485714286,0.628571429
-0.969242311,0.523809524,0.425531915,0.465116279,0.444444444,0.628571429
-1.267786561,0.433333333,0.43902439,0.391304348,0.413793103,0.628571429
-0.958664547,0.522727273,0.435897436,0.459459459,0.447368421,0.628571429
-0.450724638,0.637362637,0.644444444,0.630434783,0.637362637,0.628571429
-1.329008822,0.420454545,0.433333333,0.276595745,0.337662338,0.637362637
-1.035849057,0.530120482,0.363636364,0.4,0.380952381,0.637362637
-1.292682927,0.426829268,0.428571429,0.43902439,0.43373494,0.637362637
-0.857446809,0.536082474,0.527777778,0.404255319,0.457831325,0.637362637
-1.131519274,0.468085106,0.487804878,0.408163265,0.444444444,0.637362637
-1,0.5,0.5,0.394736842,0.441176471,0.637362637
-0.741666667,0.568181818,0.525,0.525,0.525,0.637362637
-0.796736597,0.563829787,0.477272727,0.538461538,0.506024096,0.637362637
-1.087148373,0.488372093,0.41025641,0.432432432,0.421052632,0.637362637
-1.072590012,0.481927711,0.47826087,0.536585366,0.505747126,0.637362637
-1.0825,0.479591837,0.487179487,0.38,0.426966292,0.637362637
-1.009803922,0.512195122,0.411764706,0.411764706,0.411764706,0.637362637
-1.060283688,0.493975904,0.40625,0.361111111,0.382352941,0.637362637
-0.950757576,0.514563107,0.479166667,0.479166667,0.479166667,0.637362637
-1.089920949,0.477777778,0.466666667,0.477272727,0.471910112,0.637362637
-1.426630435,0.393617021,0.411764706,0.4375,0.424242424,0.637362637
-1.047619048,0.488095238,0.488372093,0.5,0.494117647,0.637362637
-0.617647059,0.595959596,0.627906977,0.529411765,0.574468085,0.637362637
-1.187659574,0.453608247,0.457142857,0.32,0.376470588,0.637362637
-1.064912281,0.485981308,0.523809524,0.385964912,0.444444444,0.637362637
-1.453431373,0.395604396,0.340425532,0.4,0.367816092,0.637362637
-1.053571429,0.488888889,0.52,0.541666667,0.530612245,0.637362637
-1.047370534,0.49,0.447368421,0.361702128,0.4,0.637362637
-1.134469697,0.467391304,0.487179487,0.395833333,0.436781609,0.637362637
-0.926936973,0.52,0.488372093,0.446808511,0.466666667,0.637362637
-1.083333333,0.479166667,0.475,0.395833333,0.431818182,0.637362637
-0.928205128,0.531914894,0.43902439,0.461538462,0.45,0.637362637
-1,0.5,0.5,0.45,0.473684211,0.637362637
-0.866666667,0.535714286,0.5,0.58974359,0.541176471,0.637362637
-0.991428571,0.517647059,0.411764706,0.4,0.405797101,0.637362637
-1.111908178,0.47826087,0.431372549,0.536585366,0.47826087,0.637362637
-0.972027972,0.510416667,0.463414634,0.431818182,0.447058824,0.637362637
-0.500938086,0.625,0.634146341,0.634146341,0.634146341,0.637362637
-1.024187453,0.495145631,0.522727273,0.425925926,0.469387755,0.637362637
-0.371428571,0.666666667,0.588235294,0.666666667,0.625,0.637362637
-1.262727844,0.4375,0.466666667,0.325581395,0.383561644,0.637362637
-0.838383838,0.551282051,0.470588235,0.484848485,0.47761194,0.637362637
-1.003958436,0.5,0.476190476,0.465116279,0.470588235,0.637362637
-0.944871795,0.548780488,0.4,0.466666667,0.430769231,0.637362637
-1.556014151,0.4,0.279069767,0.375,0.32,0.637362637
-1.333333333,0.416666667,0.413043478,0.395833333,0.404255319,0.637362637
-1.274681878,0.4375,0.487804878,0.377358491,0.425531915,0.637362637
-0.769230769,0.565217391,0.5,0.4,0.444444444,0.637362637
-1.25,0.4375,0.421052632,0.333333333,0.372093023,0.637362637
-0.899390244,0.528089888,0.488888889,0.536585366,0.511627907,0.637362637
-1.086918731,0.5,0.375,0.384615385,0.379746835,0.637362637
-0.916515426,0.541666667,0.434782609,0.526315789,0.476190476,0.637362637
-0.928205128,0.531914894,0.441860465,0.487179487,0.463414634,0.637362637
-0.776774194,0.580246914,0.448275862,0.419354839,0.433333333,0.637362637
-1.436236934,0.394736842,0.322580645,0.285714286,0.303030303,0.637362637
-1.181122449,0.457142857,0.486486486,0.321428571,0.387096774,0.637362637
-1.082446809,0.482758621,0.424242424,0.35,0.383561644,0.637362637
-0.742424242,0.565217391,0.55,0.5,0.523809524,0.637362637
-1.333333333,0.428571429,0.5,0.386363636,0.435897436,0.637362637
-0.815555556,0.547368421,0.585365854,0.48,0.527472527,0.637362637
-1.455357143,0.388888889,0.355555556,0.380952381,0.367816092,0.637362637
-0.810541311,0.559139785,0.46875,0.384615385,0.422535211,0.637362637
-1.055555556,0.486111111,0.483870968,0.416666667,0.447761194,0.637362637
-1.084848485,0.511363636,0.352941176,0.363636364,0.358208955,0.637362637
-0.906976744,0.524390244,0.555555556,0.465116279,0.506329114,0.637362637
-0.741949911,0.568421053,0.648648649,0.461538462,0.539325843,0.637362637
-0.823076923,0.544303797,0.547619048,0.575,0.56097561,0.637362637
-0.813953488,0.546511628,0.555555556,0.465116279,0.506329114,0.637362637
-1.060283688,0.493975904,0.580645161,0.382978723,0.461538462,0.637362637
-1.099056604,0.494382022,0.395348837,0.472222222,0.430379747,0.637362637
-0.990950226,0.511111111,0.594594595,0.431372549,0.5,0.637362637
-1.050187617,0.494623656,0.425,0.414634146,0.419753086,0.637362637
-1.191389599,0.453608247,0.405405405,0.326086957,0.361445783,0.637362637
-0.826086957,0.547619048,0.5,0.421052632,0.457142857,0.637362637
-0.828921569,0.549450549,0.486486486,0.45,0.467532468,0.637362637
-0.834054054,0.551724138,0.470588235,0.432432432,0.450704225,0.637362637
-1.044444444,0.489130435,0.5,0.361702128,0.419753086,0.637362637
-1.300653595,0.454545455,0.305555556,0.323529412,0.314285714,0.637362637
-0.93877551,0.515789474,0.538461538,0.428571429,0.477272727,0.637362637
-0.973333333,0.5375,0.41025641,0.533333333,0.463768116,0.637362637
-0.768617021,0.557894737,0.575,0.479166667,0.522727273,0.637362637
-0.915682062,0.528735632,0.633333333,0.387755102,0.481012658,0.637362637
-0.666363636,0.585106383,0.555555556,0.568181818,0.561797753,0.637362637
-1.015151515,0.506493506,0.583333333,0.477272727,0.525,0.637362637
-1.387755102,0.406593407,0.342105263,0.30952381,0.325,0.637362637
-1.308122206,0.438095238,0.527777778,0.31147541,0.391752577,0.637362637
-0.93835034,0.515463918,0.522727273,0.469387755,0.494623656,0.637362637
-1.395833333,0.402173913,0.428571429,0.4375,0.432989691,0.637362637
-1.057142857,0.511111111,0.371428571,0.371428571,0.371428571,0.637362637
-0.819548872,0.555555556,0.475,0.452380952,0.463414634,0.637362637
-0.874074074,0.535353535,0.488888889,0.488888889,0.488888889,0.637362637
-0.675112613,0.588235294,0.527777778,0.513513514,0.520547945,0.637362637
-0.977777778,0.505617978,0.511111111,0.511111111,0.511111111,0.637362637
-1.142857143,0.479166667,0.380952381,0.4,0.390243902,0.637362637
-0.631868132,0.592592593,0.6,0.461538462,0.52173913,0.637362637
-0.999412456,0.506024096,0.45,0.486486486,0.467532468,0.637362637
-1.398727466,0.402298851,0.377777778,0.414634146,0.395348837,0.637362637
-0.638636364,0.59223301,0.5625,0.5625,0.5625,0.637362637
-0.790627362,0.553398058,0.533333333,0.489795918,0.510638298,0.637362637
-1.170868347,0.462365591,0.388888889,0.333333333,0.358974359,0.637362637
-1.183198861,0.456521739,0.488372093,0.428571429,0.456521739,0.637362637
-0.763636364,0.567010309,0.5,0.547619048,0.522727273,0.637362637
-0.805555556,0.566666667,0.466666667,0.583333333,0.518518519,0.637362637
-1.532510679,0.369565217,0.390243902,0.326530612,0.355555556,0.637362637
-0.897058824,0.546511628,0.428571429,0.441176471,0.434782609,0.637362637
-0.707097934,0.578947368,0.523809524,0.523809524,0.523809524,0.637362637
-1.021043771,0.5,0.43902439,0.409090909,0.423529412,0.637362637
-1.178853755,0.455555556,0.432432432,0.363636364,0.395061728,0.637362637
-1.039473684,0.516129032,0.378378378,0.388888889,0.383561644,0.637362637
-0.971129915,0.511111111,0.567567568,0.428571429,0.488372093,0.637362637
-1.072590012,0.481927711,0.46875,0.365853659,0.410958904,0.637362637
-1.332026876,0.423529412,0.473684211,0.382978723,0.423529412,0.637362637
-0.949138638,0.515151515,0.475,0.413043478,0.441860465,0.637362637
-0.50310559,0.625,0.628571429,0.523809524,0.571428571,0.637362637
-1.084699454,0.486238532,0.409090909,0.375,0.391304348,0.637362637
-1.256410256,0.443181818,0.352941176,0.307692308,0.328767123,0.637362637
-0.997101449,0.509433962,0.416666667,0.326086957,0.365853659,0.637362637
-1.003080477,0.5,0.522727273,0.433962264,0.474226804,0.637362637
-0.65,0.592592593,0.542857143,0.527777778,0.535211268,0.637362637
-1.494912118,0.376344086,0.351351351,0.276595745,0.30952381,0.637362637
-1.175,0.462962963,0.403846154,0.4375,0.42,0.637362637
-0.582608696,0.604395604,0.631578947,0.52173913,0.571428571,0.637362637
-0.815555556,0.558139535,0.473684211,0.5,0.486486486,0.637362637
-1.084033613,0.483870968,0.540540541,0.392156863,0.454545455,0.637362637
-0.830188679,0.546391753,0.5,0.477272727,0.488372093,0.637362637
-1.540106952,0.368421053,0.34,0.386363636,0.361702128,0.637362637
-0.973803071,0.515789474,0.435897436,0.414634146,0.425,0.637362637
-1.231731732,0.461538462,0.323529412,0.297297297,0.309859155,0.637362637
-0.932828283,0.516853933,0.513513514,0.431818182,0.469135802,0.637362637
-0.890338164,0.527472527,0.525,0.466666667,0.494117647,0.637362637
-0.926331508,0.522222222,0.472222222,0.414634146,0.441558442,0.637362637
-1.356979405,0.417475728,0.470588235,0.421052632,0.444444444,0.637362637
-0.806315789,0.556818182,0.486486486,0.473684211,0.48,0.637362637
-0.9,0.525,0.526315789,0.5,0.512820513,0.637362637
-1.57251462,0.361445783,0.297297297,0.289473684,0.293333333,0.637362637
-0.883040936,0.543478261,0.4375,0.368421053,0.4,0.637362637
-1.269473684,0.443181818,0.511111111,0.46,0.484210526,0.637362637
-1.086031042,0.489583333,0.388888889,0.341463415,0.363636364,0.637362637
-0.955555556,0.511111111,0.515151515,0.377777778,0.435897436,0.637362637
-0.959331652,0.513274336,0.469387755,0.442307692,0.455445545,0.637362637
-0.666666667,0.6,0.5,0.583333333,0.538461538,0.637362637
-1.226862838,0.445652174,0.404761905,0.395348837,0.4,0.637362637
