Score,Accuracy,Precision,Recall,F1 Score,max_f1score
-0.8198900545228802,0.545068928950159,0.5422222222222223,0.5224839400428265,0.5321701199563795,0
-0.9590349801122631,0.5103686635944701,0.5197044334975369,0.47845804988662133,0.4982290436835891,0.5321701199563795
-0.9619285520811391,0.509518477043673,0.5104895104895105,0.4899328859060403,0.5,0.5321701199563795
-1.055552299170599,0.4861878453038674,0.4797297297297297,0.47651006711409394,0.47811447811447805,0.5321701199563795
-0.9633863469044042,0.5095398428731762,0.49528301886792453,0.48498845265588914,0.49008168028004667,0.5321701199563795
-1.0678291536050155,0.4834070796460177,0.46867749419953597,0.4590909090909091,0.4638346727898967,0.5321701199563795
-0.8847110573275323,0.5332606324972737,0.48284313725490197,0.4758454106280193,0.4793187347931874,0.5321701199563795
-1.0023130573860937,0.49943757030371205,0.4964705882352941,0.47737556561085975,0.48673587081891584,0.5321701199563795
-0.8827097060186584,0.5302690582959642,0.5084337349397591,0.4953051643192488,0.5017835909631391,0.5321701199563795
-1.0049791478362908,0.49885057471264366,0.491725768321513,0.48484848484848486,0.488262910798122,0.5321701199563795
-0.984823617908815,0.5038674033149171,0.49772727272727274,0.4899328859060403,0.4937993235625705,0.5321701199563795
-1.0208284552672469,0.49480968858131485,0.49760765550239233,0.47706422018348627,0.4871194379391101,0.5321701199563795
-0.8358798610119471,0.5413793103448276,0.5283018867924528,0.5295508274231678,0.5289256198347106,0.5321701199563795
-1.1297485922753587,0.46760259179265656,0.4713656387665198,0.4582441113490364,0.46471226927252984,0.5321701199563795
-1.0002559652706324,0.5,0.5059952038369304,0.4720357941834452,0.48842592592592593,0.5321701199563795
-1.0305937978028092,0.4931972789115646,0.47073170731707314,0.4562647754137116,0.46338535414165666,0.5321701199563795
-0.9470052765511563,0.5156418554476807,0.5545243619489559,0.48185483870967744,0.5156418554476807,0.5321701199563795
-0.9144828791055202,0.5225522552255225,0.4977578475336323,0.5138888888888888,0.5056947608200456,0.5321701199563795
-0.8624600898867261,0.5343855693348365,0.5355450236966824,0.510158013544018,0.522543352601156,0.5321701199563795
-0.9551430445434732,0.5115257958287596,0.5248868778280543,0.49678800856531047,0.5104510451045104,0.5321701199563795
-1.1315064322143562,0.46734234234234234,0.47512437810945274,0.4216335540838852,0.44678362573099417,0.5321701199563795
-0.9554138533382048,0.5111856823266219,0.5162790697674419,0.49223946784922396,0.5039727582292849,0.5321701199563795
-0.828865937544387,0.5427927927927928,0.5409090909090909,0.5384615384615384,0.5396825396825397,0.5321701199563795
-1.0757033298601004,0.48337028824833705,0.448512585812357,0.4655581947743468,0.45687645687645684,0.5396825396825397
-0.9775862068965513,0.5061179087875417,0.4897959183673469,0.496551724137931,0.4931506849315068,0.5396825396825397
-0.957278125501525,0.5132641291810842,0.4766355140186916,0.5074626865671642,0.491566265060241,0.5396825396825397
-1.0219689714614058,0.49452954048140046,0.4906976744186046,0.4647577092511013,0.47737556561085975,0.5396825396825397
-0.8195321919459848,0.5451388888888888,0.5502392344497608,0.5287356321839081,0.5392731535756153,0.5396825396825397
-1.0759675107501199,0.48216340621403914,0.5056947608200456,0.4879120879120879,0.4966442953020135,0.5396825396825397
-1.1243567282111169,0.46986607142857145,0.44651162790697674,0.44755244755244755,0.44703143189755534,0.5396825396825397
-0.9403419262441819,0.5150501672240803,0.5070422535211268,0.4897959183673469,0.4982698961937716,0.5396825396825397
-0.8960390667390132,0.5260416666666666,0.521551724137931,0.5094736842105263,0.5154419595314164,0.5396825396825397
