Score,Accuracy,Precision,Recall,F1 Score,max_f1score
-0.9236641221374047,0.5198412698412699,0.0,0.0,0,0
-1.0430035650623894,0.48940269749518306,0.49034749034749037,0.996078431372549,0.6571798188874515,0
-1.0468008583431558,0.4893203883495146,0.4832347140039448,0.9959349593495935,0.650730411686587,0.6571798188874515
-1.0590551181102357,0.48565965583174,0.48565965583174,1.0,0.6537966537966537,0.6571798188874515
-0.8432530432530434,0.539568345323741,0.5945945945945946,0.16296296296296298,0.2558139534883721,0.6571798188874515
-1.0585774058577404,0.48577235772357724,0.48577235772357724,1.0,0.6538987688098495,0.6571798188874515
-1.3083700440528636,0.43320610687022904,0.43320610687022904,1.0,0.6045272969374168,0.6571798188874515
-0.9552845528455283,0.5114345114345115,0.0,0.0,0,0.6571798188874515
-1.004065040650406,0.49898580121703856,0.49898580121703856,1.0,0.6657645466847091,0.6571798188874515
-0.9917355371900833,0.5020746887966805,0.0,0.0,0,0.6657645466847091
-0.9640000000000002,0.5091649694501018,0.0,0.0,0,0.6657645466847091
-1.078317440513323,0.4810126582278481,0.0,0.0,0,0.6657645466847091
-0.8404645132194604,0.5411255411255411,0.5159817351598174,0.5159817351598174,0.5159817351598174,0.6657645466847091
-0.8800000000000006,0.5319148936170213,0.0,0.0,0,0.6657645466847091
-0.9437104361461173,0.5142857142857142,0.5124282982791587,1.0,0.6776232616940582,0.6657645466847091
-0.9756418586827944,0.5061224489795918,0.505175983436853,0.9878542510121457,0.6684931506849315,0.6776232616940582
-1.0696721311475406,0.48316831683168315,0.0,0.0,0,0.6776232616940582
-0.9873238932990056,0.5031712473572939,0.5011337868480725,0.9364406779661016,0.6528803545051698,0.6776232616940582
-0.81615925058548,0.5473887814313346,0.6190476190476191,0.10655737704918032,0.18181818181818182,0.6776232616940582
-1.0160642570281118,0.4960159362549801,0.0,0.0,0,0.6776232616940582
-0.8960000000000008,0.5274261603375527,0.0,0.0,0,0.6776232616940582
-0.9964607464607469,0.5009784735812133,0.5039370078740157,0.9884169884169884,0.6675358539765319,0.6776232616940582
-1.0826446280991737,0.4801587301587302,0.4801587301587302,1.0,0.6487935656836461,0.6776232616940582
-1.1428571428571432,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.6776232616940582
-1.0468085106382974,0.4885654885654886,0.4885654885654886,1.0,0.6564245810055865,0.6776232616940582
-1.074803149606299,0.4819734345351044,0.4819734345351044,1.0,0.65044814340589,0.6776232616940582
-0.9169811320754722,0.5216535433070866,0.0,0.0,0,0.6776232616940582
-1.0761651230288578,0.48283261802575106,1.0,0.024291497975708502,0.04743083003952569,0.6776232616940582
-1.0,0.5,0.0,0.0,0,0.6776232616940582
-0.9722222222222221,0.5070422535211268,0.5070422535211268,1.0,0.6728971962616822,0.6776232616940582
-1.0555555555555554,0.4864864864864865,0.4864864864864865,1.0,0.6545454545454547,0.6776232616940582
-1.0040816326530613,0.4989816700610998,0.0,0.0,0,0.6776232616940582
-0.9277108433734942,0.51875,0.51875,1.0,0.6831275720164609,0.6776232616940582
-1.0653061224489795,0.4841897233201581,0.4841897233201581,1.0,0.6524633821571237,0.6831275720164609
-1.077586206896553,0.48132780082987553,0.48132780082987553,1.0,0.6498599439775911,0.6831275720164609
-1.107870740681491,0.4750499001996008,0.4716599190283401,0.9914893617021276,0.6392318244170097,0.6831275720164609
-0.9263565891472869,0.5191146881287726,0.5191146881287726,1.0,0.6834437086092714,0.6831275720164609
-0.8634686346863467,0.5366336633663367,0.5,0.004273504273504274,0.008474576271186442,0.6834437086092714
-1.2123893805309733,0.452,0.452,1.0,0.6225895316804408,0.6834437086092714
-0.883636363636364,0.5308880308880309,0.0,0.0,0,0.6834437086092714
-0.9586466165413534,0.510556621880998,0.510556621880998,1.0,0.675984752223634,0.6834437086092714
-0.899193548387097,0.5265392781316348,0.5265392781316348,1.0,0.6898470097357441,0.6834437086092714
-1.0530612244897957,0.4870775347912525,0.0,0.0,0,0.6898470097357441
-1.0862068965517242,0.4793388429752066,0.4793388429752066,1.0,0.6480446927374302,0.6898470097357441
-0.9433962264150948,0.5145631067961165,0.5145631067961165,1.0,0.6794871794871795,0.6898470097357441
-1.133047210300429,0.4688128772635815,0.4688128772635815,1.0,0.6383561643835617,0.6898470097357441
-0.9540229885057465,0.5117647058823529,0.5117647058823529,1.0,0.6770428015564202,0.6898470097357441
-0.938697318007663,0.5158102766798419,0.5158102766798419,1.0,0.6805736636245111,0.6898470097357441
-1.074688796680498,0.482,0.482,1.0,0.650472334682861,0.6898470097357441
-1.1386554621848743,0.4675834970530452,0.4675834970530452,1.0,0.6372155287817938,0.6898470097357441
-0.9598393574297186,0.5102459016393442,0.5102459016393442,1.0,0.6757123473541383,0.6898470097357441
-1.2252252252252251,0.4493927125506073,0.4493927125506073,1.0,0.6201117318435754,0.6898470097357441
-0.9128787878787883,0.5227722772277228,0.0,0.0,0,0.6898470097357441
-0.9718875502008033,0.5071283095723014,0.0,0.0,0,0.6898470097357441
-1.0570543436168842,0.4859437751004016,0.0,0.0,0,0.6898470097357441
-1.117408906882591,0.4722753346080306,0.0,0.0,0,0.6898470097357441
-1.168776371308017,0.46108949416342415,0.46108949416342415,1.0,0.6311584553928096,0.6898470097357441
-1.0200803212851404,0.49502982107355864,0.49502982107355864,1.0,0.6622340425531915,0.6898470097357441
-1.0,0.5,0.5,1.0,0.6666666666666666,0.6898470097357441
-0.973296285463586,0.5066921606118547,0.5047984644913628,1.0,0.6709183673469388,0.6898470097357441
