Score,Accuracy,Precision,Recall,F1 Score,max_f1score
-1.223379328299922,0.4491803278688525,0.49504950495049505,0.2994011976047904,0.3731343283582089,0
-0.8460648148148149,0.5448275862068965,0.48,0.375,0.42105263157894735,0.3731343283582089
-1.0035271640621173,0.5,0.514018691588785,0.738255033557047,0.6060606060606061,0.42105263157894735
-1.200715950715951,0.4533762057877814,0.4,0.3776223776223776,0.38848920863309355,0.6060606060606061
-1.1624781932198598,0.46938775510204084,0.41899441340782123,0.5905511811023622,0.4901960784313725,0.6060606060606061
-1.0467149417167083,0.4883720930232558,0.4885844748858447,0.7181208053691275,0.5815217391304347,0.6060606060606061
-1.0507150582862637,0.4873417721518987,0.4825174825174825,0.4394904458598726,0.46,0.6060606060606061
-1.1589403973509933,0.4602649006622517,0.425,0.2251655629139073,0.2943722943722944,0.6060606060606061
-0.9753586497890294,0.5064935064935064,0.484375,0.20666666666666667,0.2897196261682243,0.6060606060606061
-0.9286916363351729,0.51875,0.4968553459119497,0.5163398692810458,0.5064102564102564,0.6060606060606061
-0.7986928104575164,0.5520833333333334,0.5705882352941176,0.6339869281045751,0.6006191950464397,0.6060606060606061
-0.9044669669669674,0.523972602739726,0.5251396648044693,0.6351351351351351,0.5749235474006117,0.6060606060606061
-0.9973284200829111,0.5084175084175084,0.4540229885057471,0.6076923076923076,0.5197368421052632,0.6060606060606061
-0.9130864197530868,0.5224358974358975,0.5317073170731708,0.6728395061728395,0.5940054495912808,0.6060606060606061
-1.0008111031002165,0.5,0.47058823529411764,0.1643835616438356,0.24365482233502536,0.6060606060606061
-1.0355392156862742,0.49158249158249157,0.5096153846153846,0.3464052287581699,0.41245136186770426,0.6060606060606061
-0.8344801634232881,0.5421245421245421,0.5894736842105263,0.39436619718309857,0.4725738396624472,0.6060606060606061
-0.9712900820283372,0.5080385852090032,0.5306122448979592,0.48148148148148145,0.5048543689320388,0.6060606060606061
-1.072463768115942,0.48494983277591974,0.43846153846153846,0.41304347826086957,0.4253731343283582,0.6060606060606061
-1.0698621301298075,0.48253968253968255,0.4857142857142857,0.6496815286624203,0.555858310626703,0.6060606060606061
-0.9786493385936414,0.5068027210884354,0.5242718446601942,0.6967741935483871,0.5983379501385041,0.6060606060606061
-1.084743232484077,0.4842105263157895,0.6,0.1910828025477707,0.2898550724637681,0.6060606060606061
-1.0007692307692309,0.5,0.4823529411764706,0.2733333333333333,0.34893617021276596,0.6060606060606061
-0.9971471471471469,0.5017667844522968,0.5231788079470199,0.5337837837837838,0.5284280936454849,0.6060606060606061
